DATAFLOW,LAST UPDATE,freq,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2019-09,198.708,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2019-10,204.920,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2019-11,384.504,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2019-12,440.044,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2020-01,529.958,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2020-02,385.306,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2020-03,146.056,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2020-04,142.520,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2020-05,12.382,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2020-06,0.026,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2020-07,45.631,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2020-08,85.689,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2020-09,224.535,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2020-10,351.518,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2020-11,327.924,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2020-12,459.275,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2021-01,328.623,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2021-02,318.400,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2021-03,170.127,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2021-04,62.043,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2021-05,0.246,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2021-06,1.759,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2021-07,3.918,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2021-08,166.484,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2021-09,140.325,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2021-10,197.507,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2021-11,415.117,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2021-12,479.657,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2022-01,486.593,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2022-02,425.460,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2022-03,478.454,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,GE,2022-04,33.352,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2017-01,326.906,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2017-02,292.070,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2017-03,167.177,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2017-04,143.760,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2017-05,147.097,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2017-06,168.679,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2017-07,298.560,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2017-08,308.964,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2017-09,229.655,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2017-10,331.400,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2017-11,326.063,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2017-12,210.040,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2018-01,266.678,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2018-02,276.792,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2018-03,148.006,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2018-04,85.773,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2018-05,66.005,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2018-06,115.158,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2018-07,144.473,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2018-08,219.967,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2018-09,139.279,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2018-10,164.770,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2018-11,216.871,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2018-12,264.048,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2019-01,365.627,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2019-02,220.180,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2019-03,143.766,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2019-04,110.421,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2019-05,77.502,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2019-06,70.889,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2019-07,158.673,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2019-08,235.658,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2019-09,222.512,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2019-10,360.567,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2019-11,274.559,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2019-12,220.750,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2020-01,339.031,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2020-02,309.617,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2020-03,246.520,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2020-04,105.940,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2020-05,241.523,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2020-06,237.634,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2020-07,288.545,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2020-08,269.912,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2020-09,280.624,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2020-10,296.841,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2020-11,338.159,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2020-12,359.143,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2021-01,322.961,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2021-02,246.063,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2021-03,265.781,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2021-04,209.284,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2021-05,118.557,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2021-06,142.314,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2021-07,261.490,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2021-08,261.836,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2021-09,249.975,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2021-10,343.065,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2021-11,349.461,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2021-12,227.492,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2022-01,288.199,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2022-02,317.447,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2022-03,282.469,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2022-04,219.192,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HR,2022-05,203.482,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2017-01,975.348,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2017-02,580.540,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2017-03,416.647,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2017-04,472.913,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2017-05,449.365,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2017-06,576.046,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2017-07,600.922,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2017-08,669.406,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2017-09,554.929,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2017-10,570.232,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2017-11,987.971,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2017-12,784.849,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2018-01,765.426,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2018-02,714.728,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2018-03,559.046,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2018-04,386.408,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2018-05,421.162,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2018-06,401.749,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2018-07,547.559,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2018-08,503.509,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2018-09,510.531,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2018-10,582.853,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2018-11,801.665,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2018-12,842.293,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2019-01,1069.171,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2019-02,611.581,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2019-03,546.160,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2019-04,505.941,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2019-05,437.887,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2019-06,511.474,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2019-07,673.054,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2019-08,689.213,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2019-09,748.143,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2019-10,931.279,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2019-11,807.370,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2019-12,821.283,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2020-01,995.843,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2020-02,935.806,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2020-03,712.427,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2020-04,475.988,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2020-05,456.231,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2020-06,605.291,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2020-07,670.028,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2020-08,681.670,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2020-09,694.085,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2020-10,774.808,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2020-11,976.283,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2020-12,817.135,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2021-01,1007.502,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2021-02,760.581,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2021-03,745.602,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2021-04,651.253,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2021-05,624.199,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2021-06,640.801,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2021-07,682.603,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2021-08,628.753,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2021-09,609.508,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2021-10,803.450,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2021-11,1029.646,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2021-12,1055.572,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2022-01,964.161,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2022-02,896.376,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2022-03,845.303,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2022-04,503.322,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,HU,2022-05,517.820,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2017-01,1203.019,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2017-02,907.901,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2017-03,1110.985,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2017-04,1261.640,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2017-05,1223.282,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2017-06,1293.201,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2017-07,1477.708,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2017-08,1421.376,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2017-09,1257.956,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2017-10,1161.437,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2017-11,1215.949,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2017-12,1024.380,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2018-01,938.011,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2018-02,894.211,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2018-03,1067.655,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2018-04,1124.756,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2018-05,1368.560,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2018-06,1600.543,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2018-07,1672.965,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2018-08,1438.671,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2018-09,1169.378,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2018-10,1300.177,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2018-11,1195.905,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2018-12,1098.481,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2019-01,1231.460,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2019-02,852.152,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2019-03,1088.330,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2019-04,1285.770,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2019-05,1544.862,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2019-06,1371.465,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2019-07,1541.377,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2019-08,1164.233,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2019-09,1135.898,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2019-10,1197.346,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2019-11,1312.534,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2019-12,1090.237,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2020-01,1173.909,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2020-02,951.253,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2020-03,1117.560,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2020-04,1263.881,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2020-05,1398.017,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2020-06,1366.531,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2020-07,1445.159,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2020-08,1501.692,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2020-09,1381.600,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2020-10,1091.543,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2020-11,1137.129,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2020-12,1232.838,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2021-01,1317.913,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2021-02,909.638,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2021-03,1237.609,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2021-04,1224.695,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2021-05,988.625,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2021-06,1193.044,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2021-07,1342.993,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2021-08,1322.167,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2021-09,1207.429,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2021-10,1021.739,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2021-11,1147.128,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2021-12,1079.121,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2022-01,1284.871,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2022-02,785.764,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2022-03,1130.536,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2022-04,1292.777,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2022-05,1334.328,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IE,2022-06,1391.364,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IS,2017-01,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IS,2017-02,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IS,2017-03,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IS,2017-04,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IS,2017-05,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IS,2017-06,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IS,2017-07,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IS,2017-08,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IS,2017-09,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IS,2017-10,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IS,2017-11,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IS,2017-12,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IS,2018-01,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IS,2018-02,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IS,2018-03,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IS,2018-04,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IS,2018-05,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IS,2018-06,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,G3000,GWH,IS,2018-07,0.000,
